,nickname,text,score,like,dislike,time,watch_movie
1189,kyh_****,드류가 가장 사랑스럽게 나온영화,10,0,0,2007-08-30 1:10,0
1190,toy2****,드류랑 그랜트 정말 환상콤비네이션..,8,0,0,2007-08-28 16:47,0
1191,logi****,위트있고 지적이며 사랑스럽다! 주옥같은 대사들!,10,0,0,2007-08-28 1:03,0
1192,s2ll****,약간 진부한 내용인듯 했지만 그래도 보고나니 행복해지는 영화,8,0,0,2007-08-26 13:49,0
1193,blue****,뻔하지만 그래도 좋다.,8,0,0,2007-08-26 12:17,0
1194,wvma****,사람은 누구나 평범하다가도 숨은 진주처럼 빛을 볼수있다는 희망의 메시지,8,0,0,2007-08-25 20:32,0
1195,o921****,오랜만에 재밌게 본 영화^^,10,0,0,2007-08-25 17:14,0
1196,apua****,뻔한 로맨스인걸 알면서도 보는거 아닌가?,10,0,0,2007-08-24 18:41,0
1197,vmin****,좋다 ㅋ,9,0,0,2007-08-24 7:18,0
1198,anfr****,음악이 좋은 로맨스영화~ㅋ,8,0,0,2007-08-23 13:49,0
1199,deja****,음악이좋다,7,0,0,2007-08-23 1:31,0
1200,leop****,"통상적인 로맨스영화지만, 느낌 좋고 음악이 아름답다.",8,0,0,2007-08-22 10:55,0
1201,rg52****,대체적으로 무난하다는 평론가들의 말에 동의,6,0,0,2007-08-21 16:05,0
1202,kcmd****,OST가 좋네요,8,0,0,2007-08-21 0:05,0
1203,smb9****,또봐도 너무재미있는...,10,0,0,2007-08-20 19:14,0
1204,pink****,"앞에 조금 지루하던데 -.- 너무기대를했나ㅠ 무튼,볼만하다",8,0,0,2007-08-20 17:28,0
1205,glqk****,하하하,8,0,0,2007-08-20 11:14,0
1206,stay****,시작할때 노래 중독성있다..ㅋ,9,0,0,2007-08-20 3:54,0
1207,evan****,좋은영화 8점정도?,8,0,0,2007-08-20 1:29,0
1208,dans****,"휴 그랜트의 typical 배역, 더좋을순없다",10,0,0,2007-08-19 21:54,0
1209,grea****,좋아 좋아 정통 로맨틱 코메디,9,0,0,2007-08-19 16:01,0
1210,wkdd****,완전감동 ㅠㅠ!,10,0,0,2007-08-19 15:19,0
1211,ds65****,정말 지독하게 뻔하다. 하지만 어쩌겠는가 뻔한게 진국인것을...,8,0,0,2007-08-19 14:44,0
1212,papa****,너무너무 감동받았습니당ㅠ재밌어요,10,0,0,2007-08-19 14:30,0
1213,mari****,멋져요 ~ 감동,10,0,0,2007-08-19 12:59,0
1214,zzoa****,로맨틱 코메디로서 아주 충실하다. 그래서 10점,10,0,0,2007-08-19 0:29,0
1215,fpm_****,그여자와 그남자의 합작곡^^,10,0,0,2007-08-18 21:35,0
1216,tmdd****,가볍게 볼 수 있는 영화 매력적인 배우들,9,0,0,2007-08-18 16:45,0
1217,dnat****,훌륭... 마지막 노래부르는 장면은 여러번 봐도 감동....,10,0,0,2007-08-17 23:18,0
1218,jski****,드류내꺼~,10,0,0,2007-08-17 23:10,0
1219,tiav****,"베리모어 진짜 사랑스러움,",10,0,0,2007-08-17 13:24,0
1220,mona****,휴그랜트의 엉덩이춤과 드류베리모어의 사랑스러움,10,0,0,2007-08-16 22:02,0
1221,v292****,감동적인 코미디 로맨스,8,0,0,2007-08-16 17:19,0
1222,summ****,재미있다! 노래 좋다,10,0,0,2007-08-16 7:41,0
1223,sjw2****,그냥 기분 좋은 영화 행복한 영화~~,10,0,0,2007-08-15 16:38,0
1224,jung****,그냥 볼 만한 영화...이거도 저거도 아닌 영화,7,0,0,2007-08-15 13:11,0
1225,gksm****,아 이거보고나니 넘 행복하다 넘멋진영화^^,10,0,0,2007-08-15 7:08,0
1226,rkdm****,꼭!추천하고 정말 좋았던 영화입니다.,10,0,0,2007-08-15 0:56,0
1227,dkek****,음 뭐 재밌더군요 다운받아서 봤는데 음악부분은 다 넘기고봄 ㅋㅋㅋ,10,0,0,2007-08-14 22:36,0
1228,2000****,간만에 재미있던.,6,0,0,2007-08-14 0:29,0
1229,s103****,음악이 정말 좋구요 드류 배리모어 정말 매력적이네요,10,0,0,2007-08-13 13:40,0
1230,jhp1****,음악좋고 재밌네요,10,0,0,2007-08-13 9:38,0
1231,tott****,너무나 행복한 두시간 이였습니다. 매력적인 두 배우의 연기에 취해버렸네요,10,0,0,2007-08-13 3:21,0
1232,smil****,내용면에서 좀 더 짜임새가 있으면 좋겠지만.. 만족한다. OST 굿~,9,0,0,2007-08-13 0:59,0
1233,cham****,"스토리, 노래, 배우 모두 좋아",10,0,0,2007-08-12 19:00,0
1234,unde****,재밌다. 노래도 좋다~ 글구 그 불교조아하는 여자애 이쁘다.,9,0,0,2007-08-12 18:56,0
1235,eowj****,마음을 따뜻하게 만들어주는 마법같은 영화다.,10,0,0,2007-08-12 15:55,0
1236,ssen****,"매력적인 스토리, 매력적인 배우들,,봐서 손해 볼 일은 없을걸?ㅋㅋ",10,0,0,2007-08-11 16:23,0
1237,ange****,상큼한 드류 아가씨~ㅋㅋ 역시~귀여워~,9,0,0,2007-08-11 12:54,0
1238,hoon****,2007년 최고의 영화,10,0,0,2007-08-11 5:09,0
1239,yard****,멋잇어 @!!,7,0,0,2007-08-10 20:19,0
1240,asab****,오프닝부터 엔딩크레킷까지 완벽했던 영화.,9,0,0,2007-08-09 23:42,0
1241,brow****,아 지루해 식상함 허무개그,6,0,0,2007-08-09 22:07,0
1242,pgih****,"보는 내내 웃음 지을 수 있는 영화죠, 로맨스와 코믹의 요소가 참 잘 어우러진 영화",10,0,0,2007-08-09 15:32,0
1243,hccd****,재미있어요 ㅋㅋㅋ,10,0,0,2007-08-08 23:33,0
1244,zjvl****,최고의음악..하지만 시나리오는 너무 뻔하다..,7,0,0,2007-08-08 13:37,0
1245,ppti****,정말 재미있게봤어요 ㅎ,10,0,0,2007-08-08 11:48,0
1246,typo****,점점 농익어가는 드류베리모어를 보는것만으로도 좋다..,9,0,0,2007-08-08 2:53,0
1247,yong****,뻔하디뻔한 로멘틱코미디의정석 하지만 미워할수없는.......,9,0,0,2007-08-07 22:29,0
1248,dhwl****,넘 감동적ㅠㅠ.음악이 최고!.굿굿굿,10,0,0,2007-08-06 23:42,0
1249,teta****,배우 튼튼. 엉덩이 춤의 마력. 노래.노래.노래...,6,0,0,2007-08-06 23:25,0
1250,mana****,"'성찬'존과 폴을 넘어서는(?)로맨틱코미디의'거성'드류,휴의작사작곡",8,0,0,2007-08-06 23:13,0
1251,vkgl****,"기대를 많이했지만, 영화는 내 기대를 져버렸다.",7,0,0,2007-08-06 17:05,0
1252,aldo****,발랄함속 감미로운 노래(?),6,0,0,2007-08-06 14:56,0
1253,ssuj****,지루..뻔하고 식상하고..그래도 꽤 웃기고 나름 감동적 훈훈한 영화,6,0,0,2007-08-06 12:42,0
1254,dolo****,내스탈이야.보고나면행복해지는.휴그랜트멋져.,10,0,0,2007-08-06 10:12,0
1255,ktul****,참 재밌었다.,9,0,0,2007-08-05 22:56,0
1256,pui7****,지루했지만 뭐.......,8,0,0,2007-08-05 22:27,0
1257,yuna****,너무 낭만적이고 달콤한 영화... 노래같이 감미로운 영화.,10,0,0,2007-08-05 19:55,0
1258,oopi****,작은웃음이 큰행복을 주는영화,10,0,0,2007-08-05 15:10,0
1259,yong****,그녀를위해 Don't write me off 를 부르는장면 잊을수없다,10,0,0,2007-08-05 11:48,0
1260,dc01****,노래가 굉장히 좋다  Way back into love,10,0,0,2007-08-05 1:14,0
1261,sa2d****,아. 드류베리모어 너무사랑스러워.. 노래 정말 이쁘고..,9,0,0,2007-08-04 13:33,0
1262,sinm****,뻔한 영화지만 난 이런영화가 좋댱!!,8,0,0,2007-08-04 2:57,0
1263,kmg5****,편안한 영화,10,0,0,2007-08-04 1:37,0
1264,llki****,"소재는 좋지만,진부한스토리aaa 유쾌하고 간편하게 추천 ㅋ",8,0,0,2007-08-03 4:50,0
1265,hell****,"1+1=1. 둘이 만나도 그냥 로맨틱 코미디, 음악이 좋았음",7,0,0,2007-08-03 4:34,0
1266,masa****,이런 스타일 영화 별로라고 생각했지만!! 보고 나서 후외없었던 영화 ㅋㅋ,9,0,0,2007-08-03 0:37,0
1267,gusw****,드류베리모어 좋아서.. 음악이라는소재가좋아서 그담엔 별로 가사 좋던데,8,0,0,2007-08-02 23:56,0
1268,yoon****,음악도 좋고 스토리도 잔잔하면서 재미있다.,10,0,0,2007-08-02 23:04,0
1269,hagj****,드류베리모어 때문에봤다.,7,0,0,2007-08-02 5:52,0
1270,from****,노래가 중독이다.,10,0,0,2007-08-02 2:09,0
1271,qudg****,그럭저럭 재밌게 보았다,9,0,0,2007-08-01 23:54,0
1272,jje2****,댄스가수들이 싫어졌다,10,0,0,2007-08-01 18:15,0
1273,idah****,잔잔히 잼있네요..,8,0,0,2007-08-01 2:44,0
1274,happ****,코라이쁨♡,10,0,0,2007-07-31 15:00,0
1275,jaek****,아픔다운 89년생이다,10,0,0,2007-07-31 9:31,0
1276,jmhs****,"헤일리 베넷도 이쁘고... 여운이 남는 그런 영화같네요,,",10,0,0,2007-07-31 0:02,0
1277,pvga****,노래랑 스토리랑 너무다 좋다..,10,0,0,2007-07-30 18:43,0
1278,qudw****,조금 아쉬운 그러나 좋은,10,0,0,2007-07-30 18:24,0
1279,chri****,way back into love good~!,10,0,0,2007-07-30 12:41,0
1280,brut****,노래가 너무 좋다..Way Back Into Love,9,0,0,2007-07-30 3:18,0
1281,zpzg****,조금아쉬운 그러나 좋은 ㅎㅎㅎ,9,0,0,2007-07-29 23:25,0
1282,arte****,"그럭저럭~ 휴그랜트,드류가만난거에비하면평범하네..",7,0,0,2007-07-29 22:53,0
1283,kkae****,뻔한 로맨틱코미디..볼만하다,7,0,0,2007-07-29 21:00,0
1284,hoon****,Good,8,0,0,2007-07-29 16:11,0
1285,kjnm****,괜찮은 영화 근데 네 스타일 영화는 아니다 그래서 6점,6,0,0,2007-07-29 3:37,0
1286,itda****,부드럽고 진지하며 유머러스하면서 가볍지 않은 로맨틱 코미디,8,0,0,2007-07-28 17:07,0
1287,kazu****,노래가있는 영화~ 좋다~!!!,9,0,0,2007-07-28 9:01,0
1288,kkw1****,"음악,스토리,연기.. 뭐 하나 빠지는 거 없는 완벽한 로맨틱무비.",10,0,0,2007-07-27 23:12,0
1289,tack****,역시 휴그랜트라는 말밖에는....,10,0,0,2007-07-27 8:36,0
1290,teo3****,오 재밌음 ㅋㅋㅋㅋ,10,0,0,2007-07-27 2:09,0
1291,gira****,그냥 심심할때 볼만한 전형적인 휴그랜트 영화,6,0,0,2007-07-26 20:47,0
1292,mama****,늘좋은영화보이는휴그랜트. 이번영화도 좋네요. 이번엔 좋은 노래까지 +,10,0,0,2007-07-26 20:17,0
1293,wonh****,휴그랜트잘생겻는데 성추행혐의있다면서요 쫌실망. ㅠ그래도 영화쵝오,9,0,0,2007-07-26 16:27,0
1294,jang****,"pop도 듣기좋고,  정말 신나는 내용!!!",10,0,0,2007-07-26 15:19,0
1295,kore****,보는내내 전혀 지루하지도않고 노래가 너무좋앗어요! 휴그랜드짱!,10,0,0,2007-07-26 1:23,0
1296,kim5****,휴그렌트는 날 실망시키지 않았다,10,0,0,2007-07-25 16:37,0
1297,upco****,연인과 함께라면 강추....,8,0,0,2007-07-25 1:33,0
1298,rhsa****,ㅎㅎ 내용도 좋고 내가좋아하는 배우 2명이 나와서 더좋은,10,0,0,2007-07-24 23:42,0
1299,xida****,말로표현하기힘들당ㅋㅋㅋ,10,0,0,2007-07-24 23:29,0
1300,rlag****,진짜최고휴그랜트,10,0,0,2007-07-24 16:10,0
1301,good****,"뻔한 스토리 속에서 즐긴 사랑, 노래 , 감동~",9,0,0,2007-07-22 22:50,0
1302,krho****,휴 그랜트 영화는 언제나 기분이 좋아져~~^^,9,0,0,2007-07-22 22:07,0
1303,rnfm****,노래가 좋앗음 ㅋㅋ,8,0,0,2007-07-22 15:20,0
1304,jade****,뻔하지만 벗어날 수 없는 매력!,8,0,0,2007-07-22 12:31,0
1305,arta****,"러브액츄얼리, 로맨틱홀리데이와 함께 로맨틱 코미디의 3대본좌",10,0,0,2007-07-22 0:24,0
1306,tpsx****,"감각적이고, 낭만적이고, 그리고 사랑스러운 영화",10,0,0,2007-07-21 12:59,0
1307,sodk****,오랫만에 지루하지 않은 로맨틱 코미디^^,9,0,0,2007-07-21 12:11,0
1308,arch****,'워킹타이틀'표 휴 그랜트를 새삼 떠올리게 하는 헐리우드 로맨스,6,0,0,2007-07-21 11:18,0
1309,vita****,"이영화로 인해 음악이라는 장르가 새롭게 보이게 되었댜,,",10,0,0,2007-07-21 0:38,0
1310,nms9****,휴 그랜트 때문에 너무나 즐거웠던 영화. 재밌었어요.,10,0,0,2007-07-21 0:13,0
1311,topp****,처음에 나오는 '팝'의 멜로디가 머리에서 떠나질 않는다,10,0,0,2007-07-20 9:47,0
1312,pjmj****,훈훈한 사랑이야기! 가슴이 따뜻해지고 팝송이 아름답게 들렸다.,10,0,0,2007-07-20 1:14,0
1313,sllw****,이 영화를 보고 팝을 좋아하게 됬다 !,10,0,0,2007-07-19 18:44,0
1314,ujy0****,훈훈한 영화!,9,0,0,2007-07-19 1:39,0
1315,hwa_****,휴그랜트 스타일ㅋㅋ 노래도 좋고 유쾌했다,6,0,0,2007-07-18 23:34,0
1316,ysdi****,좋네!,10,0,0,2007-07-18 22:36,0
1317,na_h****,남자로서 이렇게 재미있게본 멜로영화는 처음!!,10,0,0,2007-07-18 17:08,0
1318,5030****,음악과 스크린이 너무 아름다웠다~!!,10,0,0,2007-07-18 15:59,0
1319,zxt2****,"음악도 흥겹고, 너무나 기분좋은 영화네요ㅎ",10,0,0,2007-07-18 9:01,0
1320,gunm****,매우 좋은 영화입니다^^/그리고 노래도 최고였습니다^^,10,0,0,2007-07-18 0:43,0
1321,hou9****,드류울었을때 정말 슬펐습니다ㅠㅠ 재미있는 영화에요~,10,0,0,2007-07-17 22:36,0
1322,1021****,휴그랜트 정말 멋지다... 음악적요소를 최대한으로 살린 영화,10,0,0,2007-07-17 10:16,0
1323,sang****,휴그랜트 좋다..OST가 인상적. 가볍게 보기 딱 좋은 영화.,8,0,0,2007-07-17 9:35,0
1324,casy****,이것이야말로 영화와 음악의 조화가 아닐까..,10,0,0,2007-07-17 4:21,0
1325,boaj****,마지막에 뭔가더있을것같은데 끝나버렸다 하지만 최고!!!,10,0,0,2007-07-16 13:33,0
1326,chos****,O.S.T에 빠져서 몇일 헤어나오지 못하는....;; ㅋㅋ,10,0,0,2007-07-15 22:15,0
1327,khj0****,멜로디와 로맨스에 푹 빠져버리는 영화!,10,0,0,2007-07-15 9:56,0
1328,99ht****,따뜻하고 좋네염 ㅎㅎ,10,0,0,2007-07-15 2:32,0
1329,aaab****,진짜 좋다... 완전 포근한 영화. ㅋㅋㅋ,10,0,0,2007-07-14 21:13,0
1330,zzii****,따뜻하다 좋다,8,0,0,2007-07-14 18:13,0
1331,arom****,보고나서 ost를 한번 찾아서 듣게되는 영화..,10,0,0,2007-07-14 16:23,0
1332,fnvl****,노래놓구 =ㅅ= ㅋㅋ 재밌어요 꼭 보세요 ㅅ,10,0,0,2007-07-14 13:30,0
1333,wnrh****,중독성이 심해.. 일주일동안 계속 본 영화,10,0,0,2007-07-14 0:09,0
1334,milk****,보고 나면 또 보고 싶게 만드는 영화. 헤~ 노래 좋다~,9,0,0,2007-07-13 14:54,0
1335,rlaw****,초반엔 조금 지루했어도 꽤 볼만한 영화,9,0,0,2007-07-12 18:56,0
1336,vihw****,오우~ 경쾌하게 볼 수 있는 영화!기분좋아지네~~잼나!!,10,0,0,2007-07-12 17:06,0
1337,park****,너무 재밌다!!,10,0,0,2007-07-11 23:56,0
1338,groo****,"로맨틱코미디물보고 ""뻔하다"" 이런말하는 돌대가리들은머야??",10,0,0,2007-07-11 23:54,0
1339,anjs****,아 휴그랜트 멋있어 ㅋㅋ,10,0,0,2007-07-11 21:48,0
1340,jys4****,뻔하다...그런데도 두배우때문인지 볼만했던영화,7,0,0,2007-07-11 1:42,0
1341,song****,뻔하지만 배우들의 연기가 좋았던 영화,8,0,0,2007-07-10 15:30,0
1342,tlaa****,훈훈했던영화 ㅎㅎ,10,0,0,2007-07-10 1:13,0
1343,wjud****,인도춤추고 불교숭배하는 가수가 매우 기여웟는데ㅋㅋ 남자주인공 매력있음,8,0,0,2007-07-09 19:08,0
1344,kins****,불법으로 봣음 ㅋㅋ,10,0,0,2007-07-09 11:40,0
1345,vvst****,달콤한..음악과로맨스,9,0,0,2007-07-09 1:51,0
1346,jung****,말이 필요없다 말이~~!!,10,0,0,2007-07-08 22:48,0
1347,wjdd****,음악이나 영화 모두 꽤나 사랑스러웠던 영화,9,0,0,2007-07-08 17:59,0
1348,cogh****,하루에 세 번 봐도 전혀 지겹지 않은 영화,10,0,0,2007-07-08 17:50,0
1349,hang****,재밌다,10,0,0,2007-07-08 16:07,0
1350,pron****,이전에 나온 영화들과 비슷하지만 재밌어요.,9,0,0,2007-07-08 12:03,0
1351,lowa****,way back into love ~,10,0,0,2007-07-08 2:40,0
1352,sawo****,휴그랜트의 귀여운 눈주름과 드류의 상큼한 보이스에 빠져들다,7,0,0,2007-07-07 22:05,0
1353,moff****,"영화는 그런대로... 하지만, 제멋대로인 여자는 질색",8,0,0,2007-07-07 15:57,0
1354,swon****,재미+감동이지만 새롭진않음,9,0,0,2007-07-06 22:41,0
1355,cjy2****,음악도 정말 좋고 내용도 너무 좋다,10,0,0,2007-07-06 1:18,0
1356,lsw9****,드류때문에본건데 정말 잘봤다는 생각... 1점깍은이유는 뭔가허전?,9,0,0,2007-07-05 0:51,0
1357,baby****,괜찮은 영화.. 여주인공의 섬세한 표정연기..대단,8,0,0,2007-07-03 20:14,0
1358,tjdd****,재밌는 영화 ㅎ,10,0,0,2007-07-02 22:38,0
1359,dahy****,노래와 영화가 함께하는 감동적인 영화~,8,0,0,2007-07-02 15:49,0
1360,thd_****,노래Good!한마디로 표현하자면 유쾌하다 !,10,0,0,2007-07-01 23:41,0
1361,asw1****,좋아요 좋아ㅋㅋㅋ,10,0,0,2007-07-01 20:52,0
1362,luck****,정말 좋았다. 휴그랜트ㅋㅋ최고 !!ㅋㅋ 휴의 팬이라면 꼭보길..ㅋㅋ,10,0,0,2007-07-01 17:50,0
1363,pret****,솔직히 내용 별루없구 지루하던데... 왜 이렇게 높을까?,7,0,0,2007-07-01 2:59,0
1364,peac****,애인이 있든 없든 사랑하고 싶어지는... 영화?,10,0,0,2007-06-30 19:57,0
1365,y107****,노래가 넘 좋다. 맘이 편안해지는 영화....,10,0,0,2007-06-30 12:43,0
1366,gonn****,최고!!노래좋다,10,0,0,2007-06-30 6:47,0
1367,some****,정말최고!영화도입부 휴그랜트의 뮤직비디오가 가히압권!!,10,0,0,2007-06-29 23:43,0
1368,ps74****,진짜너무좋다.. 내가 로긴해서 평점주는거첨이다!!,10,0,0,2007-06-29 19:41,0
1369,imil****,휴 그랜트의 로맨틱 코미디영화는 늘 똑 같은데 왜 이리 재미있나?,8,0,0,2007-06-29 1:46,0
1370,hidd****,굿,9,0,0,2007-06-28 2:26,0
1371,ssun****,만족~,9,0,0,2007-06-27 18:36,0
1372,pota****,만족할만한영화,10,0,0,2007-06-27 18:33,0
1373,omyr****,그럭저럭 재밌네,8,0,0,2007-06-27 17:33,0
1374,z7x7****,진짜 재미있게 본영화 감동적임 ㅋㅋ,10,0,0,2007-06-27 14:03,0
1375,keji****,브리짓 이후 오랜만에 볼만했던 헐리우드 로맨틱코미디영화.,10,0,0,2007-06-27 6:05,0
1376,vinc****,음악이 영화와 너무 잘 어울린다. 재밌어요^^,10,0,0,2007-06-27 2:42,0
1377,jys4****,두 배우 너무 좋아하고 영화도 마음에  듬. 특히 음악이..^^,10,0,0,2007-06-27 1:36,0
1378,goro****,재밌었음.... 노래도 좋고... 베리 굿~~,10,0,0,2007-06-26 14:46,0
1379,tong****,재밌네요...^^,8,0,0,2007-06-26 10:48,0
1380,nice****,웬만함 대작만가려들어올때보면 꼭 적게주는넘들있어 너넨 영화를 보지마 아주,10,0,0,2007-06-26 7:21,0
1381,blaz****,굉장히 유쾌한 영화입니다..노래두 좋구여...흐믓해집니다...^^ 쵝오~,10,0,0,2007-06-24 23:24,0
1382,lhes****,난 넘 지루햇다 ㅠ,6,0,0,2007-06-24 20:52,0
1383,coro****,아 배우들 너무 멋저요 ㅠㅠ 휴그랜트 드류 ㅠㅠ,10,0,0,2007-06-24 18:52,0
1384,khna****,진짜 넘 .... 음악도좋고 내용도 넘 좋고... 굿굿,10,0,0,2007-06-24 14:19,0
1385,chop****,음악 굳굳굳,8,0,0,2007-06-24 4:51,0
1386,wlgk****,진짜재밋어요~노래두좋구요ㅠ_ㅠ*,10,0,0,2007-06-23 17:53,0
1387,cele****,재밌습니다^^ost도 정말 좋구요,10,0,0,2007-06-23 15:21,0
1388,eeep****,쩔어요..,10,0,0,2007-06-23 0:24,0
1389,vhzm****,"9점은 아니지만 8점을 주지는 못했어, 전형적 로맨틱 영화",9,0,0,2007-06-22 17:57,0
1390,jsi1****,뮤직비디오가 너무재밌어~,10,0,0,2007-06-22 3:39,0
1391,0021****,암만 뻔뻔해도 이정도면 용서+ost땜에 10점,10,0,0,2007-06-22 2:31,0
1392,voca****,오랜만에 넘 잼있게 봤떠영 ㅋ,10,0,0,2007-06-22 2:14,0
1393,ol44****,ost 넘흐 좋아요 ㅎㅎ,10,0,0,2007-06-22 0:04,0
1394,kims****,뻔한 로맨스!! 하지만 이 OST 는 잊을수 없다 ㅠ..,9,0,0,2007-06-21 23:58,0
1395,h663****,졸라 좋아요 꼭보세요,10,0,0,2007-06-21 14:27,0
1396,popo****,"OST와함께 지극히 평범하지도않은,너무 튀지도않는 영화라고나할까",10,0,0,2007-06-20 23:21,0
1397,2car****,영화를보면서 나를 다시생각해봤다..,9,0,0,2007-06-20 2:40,0
1398,kkcg****,뻔한결말이지만 기분이 좋아지는 영화,10,0,0,2007-06-19 17:36,0
1399,soso****,노래가너무좋다 휴그랜트도 좋고,10,0,0,2007-06-18 17:12,0
1400,pys3****,뻔해 보여도 좋아.,9,0,0,2007-06-17 23:52,0
1401,dack****,한번 보면 반할 수 밖에 없는 영화.^^,10,0,0,2007-06-17 23:29,0
1402,m32p****,최고다 ㅎㅎ,10,0,0,2007-06-17 21:36,0
1403,did0****,정말 재밌다.,10,0,0,2007-06-17 16:17,0
1404,ekc_****,굳굳굳!!!!!! ㅠㅠ 완전 재밌음 ㅠㅠ,10,0,0,2007-06-17 15:57,0
1405,cybe****,역시 휴 그랜트 ㅠ_ ㅠb,10,0,0,2007-06-17 14:53,0
1406,jijo****,드류베리가 최고 여배우라는걸 다시한번 확인할수 있게하는..,10,0,0,2007-06-17 11:59,0
