,nickname,text,score,like,dislike,time,watch_movie
1853,조은이(oje1****),백번도 더 볼 수 있는 영화,10,1,0,2014-09-08 20:05,0
1854,정유림(ehdd****),별다른 내용은 없고 노래만 자주 나와요 그냥 저냥 볼만한 영화인것같습니다,7,1,0,2014-09-08 19:03,관람객
1855,크리셀(woow****),이런장르를 좋아하는사람에겐 최고의영화가될거같음 고로 나한텐 최고!! 힐링하고싶다면 얼른가서보길,10,1,0,2014-09-08 17:45,0
1856,lyun****,음악이좋다..근데원스처럼숨이멎을거같은장면은없다,7,1,0,2014-09-08 17:17,0
1857,yoon****,완성도가그리좋지안ㅎ음 생각만큼,8,1,0,2014-09-08 17:12,관람객
1858,huil****,키이라 나이틀리가 노래를 저리 잘 부를 줄이야!!!,9,1,0,2014-09-08 16:48,관람객
1859,UK(ue38****),노래가 첨부터 끝까지 다좋다,10,1,0,2014-09-08 16:47,0
1860,난엄마다(hyun****),별다른 평범한 별사건없이도 재미와 잔잔한 울림 내안의 감성을 깨우는영화,10,1,0,2014-09-08 16:46,0
1861,sonn****,보는동안은 줄거운데 기대엔 못미치는영화. 음악도 원스가 더 좋다.,7,1,0,2014-09-08 16:23,관람객
1862,복(yoba****),재밌네요.. 노래도 좋고.. 감동도 있고.. 두번봤어요!,10,1,0,2014-09-08 14:43,0
1863,지후맘(leej****),나는지금 무얼하고 있었지? 내인생 최고의 영화 !,10,1,0,2014-09-08 14:10,0
1864,Sol(char****),너무 많은 기대를해서 그런가..그다지 긴 여운이 남지 않는 영화이다. 가볍게 보기는 좋은 영화인거 같다.,6,1,0,2014-09-07 20:20,관람객
1865,moon1(menk****),기대이상으로 좋은 영화이고 영화가끝난후 마치 콘서트를 보고온것같은 들뜬기분이 들었어요,10,1,0,2014-09-07 19:30,0
1866,No(sksm****),최고의 영화.. 명작으로 길이남을 음악영화. 평점처음써봐요 오늘 하루를 최고로 만들어주고 한달간 들을 노래를 정해준 영화. 두말할필요가없네요,10,1,0,2014-09-07 19:12,0
1867,미교(migy****),꿸 '줄'만 많은 상영작 중 '진주'같은 영화,10,1,0,2014-09-07 18:25,0
1868,너만큼나(musi****),원스보다덜하다감동이,6,1,0,2014-09-07 18:05,관람객
1869,예수천국불신지옥(roto****),"1시간 40분짜리 애플 광고, 색감 음악 선곡 기능 홍보 등 스토리 있고 대사있는 애플 광고 한편",7,1,0,2014-09-07 14:45,관람객
1870,188cm(muge****),와 끝물에 봤지만 점수 10점이 최대라는게 아까울 영화 진짜 재밌어요,10,1,0,2014-09-07 13:58,관람객
1871,찐슈이(jins****),음악을 좋아하는 사람이라면 무조건강추!,8,1,0,2014-09-07 12:54,관람객
1872,홍다금(ange****),정말 좋은 음악 들으러 가기 좋은 영화 ㅎㅎ편한 마음으로 음악듣고 오세요!,8,1,0,2014-09-07 12:46,관람객
1873,mamg****,지금도 영화속의 음악이 흐르고있다~~~참좋은 영화이 영화를  통해 치유되는 많은 사람이 있을것같다.관계의 회복과 함께~~~~,10,1,0,2014-09-07 12:45,관람객
1874,까만밤(im07****),원스안봤는데 보고싶어지게하는 영화,10,1,0,2014-09-07 12:30,0
1875,Matilda(lvih****),노래들이 너무 좋아요!^^ 즐겁고 재미있는 영화였어요!ㅎㅎ,10,1,0,2014-09-07 12:27,0
1876,젤리데이(kong****),눈과 귀가 즐거운 영화입니다,8,1,0,2014-09-07 12:21,관람객
1877,러블리민(mini****),음악을 통해 사람의 진정성에 대해 생각해볼 수 있었던 영화.,10,1,0,2014-09-07 12:11,관람객
1878,lizt****,영화 보는 내내 힐링했습니다. 여주목소리도 그렇고 마지막 애덤무대는 소름이 돋았어요..최곱니다,10,1,0,2014-09-07 11:26,관람객
1879,슈퍼맨니악(game****),음악이 너무좋네요. 재밌게 봤습니다.,9,1,0,2014-09-07 11:13,관람객
1880,백선아(back****),"극장에서봐도, 혼자집에서 이어폰꽂고봐도  좋을영화.둘의매력이다를듯. 극장에서보면 사운드때문에 좋고 혼자보면 그나름대로또좋고배우들의 미묘한 눈빛이나 드러나지않는 작은 설정들이 이영화를 더 빛나게해주는것같다 여러번봐도 ...",10,1,0,2014-09-07 10:54,관람객
1881,mjnight(pape****),내인생 최고의 영화라 말할 수 있다,10,1,0,2014-09-07 10:44,관람객
1882,돼징여(h_sl****),최고다 그냥. 그저 잔잔한 영화인데 소름이 몇번씩 끼쳤어,10,1,0,2014-09-07 10:40,0
1883,야무진아(litt****),보는 내내 기분이 좋아지는 영화.음악이 정말 좋고 마음을 편안하게 만드네요.,10,1,0,2014-09-07 8:54,0
1884,김따뱅(kic6****),몇년후에 우연히라도 이영화에관한 노래들중한곡을 들었을때 기억속에서 조용히 기분좋아질 나를 상상해봤다,10,1,0,2014-09-07 8:44,0
1885,두야(zone****),보는내내 노래에 취해있었습니당오랜만에 간직하고픈따듯한 영화를 봤네요,10,1,0,2014-09-07 6:59,관람객
1886,김정수(kimj****),돈주고 2번이나 봤네요 최고,10,1,0,2014-09-07 5:02,관람객
1887,꾜교(minj****),그냥뭐 생각없이 잔잔하게볼만힌거같네,6,1,0,2014-09-06 23:47,관람객
1888,Good(didw****),"노래는 참 좋았는데, 흡입력이 부족했던 영화.",6,1,0,2014-09-06 23:45,0
1889,111(gusg****),맘같아선 백점 만점 다주고싶다ㅜㅜㅜㅜ 진짜 시간가는줄 모르고 봤습니다♥ 제가 태어나서 본 영화중에 제일 최고였어요!!,10,1,0,2014-09-06 22:18,관람객
1890,지니(jieu****),진짜 너무 좋았던 영화!!! 여자에게 완전 공감과 이입되었던....!,10,1,0,2014-09-06 22:12,0
1891,히디(gmlw****),처음엔 지겹다가 중간부터 눈뗄수없는 영화 감동100배,10,1,0,2014-09-06 22:11,0
1892,cres****,"왜 관객평점이 이렇게 높았는지, 영화가 끝나고 알게 됐다. 모든 별을 다 주고 싶을만큼의 밀도 높은 감동을 선사하는 영화-!! ;)",10,1,0,2014-09-06 22:10,관람객
1893,파스크란(astr****),평점 댓글 남기는거 처음이네요  방금  보고와서 ost다운받으려고 하다가 남깁니다. 최곱니다. 강~추!!,10,1,0,2014-09-06 22:10,0
1894,그릇(psyl****),"음악 좋고,주인공의 결말이 뻔하지 않아서 좋다.",8,1,0,2014-09-06 22:03,관람객
1895,또랑또랑(bein****),"존 카니 감독도 본인이 음악 영화 감독으로 낚인 찍히는게 싫어서 원스 이후에 이 영화를 만드는 부분에 대한 고민이 많았다고 한다. 수 많은 영화, 수 많은 스토리. 그중 각자의 자리로 돌아가 치유되고 음악의 감동으로...",10,1,0,2014-09-06 21:47,0
1896,애봉이(sktk****),..원스를 능가함 두 번 봐도 아깝지 않을듯.평점이 낮을수록 본인들이 잘 평가 했다고 믿는 평론가들의 말은 듣지 마시고 그냥 꼭 봐보시길.,9,1,0,2014-09-06 21:46,0
1897,windedge(pepp****),너무좋아요ㅠㅠ 마지막에 울컥함ㅠㅠ,10,1,0,2014-09-06 21:41,관람객
1898,달리는 설이(ggyw****),말이 필요없다. 그냥 노래가 신의 한 수....영화를 2번보게 만들고 앨범까지 사게 만든 영화 .,10,1,0,2014-09-06 17:22,0
1899,성냥(asss****),술취한 남주가 상상으로 여주노래에 새션하나하나 추가하는장면이나..내용이나 노래나 전부좋다ㅠㅠ,10,1,0,2014-09-06 14:11,0
1900,bait****,"어쩜 이렇게 감정의 세세한 부분까지도 건들일 수 있는걸까요. 누군가 진정한사랑(연인끼리의 사랑, 가족에대한 사랑 혹은 음악에대한 사랑)을 해보았다면 눈물 흘리며 공감했을 영화네요..눈이 즐겁고 귀가 즐거웠던 영화. ...",10,1,0,2014-09-06 11:45,0
1901,wnse****,과장하는게 아니고 정말... 대사 하나 음악 한 곡까지 영화에 나온 모든 장면이 명장면이다... 영화 속에 들어갈 기세로 푹 빠져서 봤다. 내 스물 몇 년 인생 최고의 영화... 별점이 10점 뿐인게 아쉽다.,10,1,0,2014-09-06 10:50,0
1902,신동경(dk_s****),모든 생활 가운데는 음악이 흐르고있다....무심코 지나치는 그런 상황에도 음악은 흐른다.그런 음악의 소중함과 아름다움음악을 통한 웃음과 눈물을 보여주는 아름다운 영화이다.,10,1,0,2014-09-06 9:22,0
1903,장화신은곰돌이(jyp7****),여자친구 따라 아무생각없이 보게된영화 영화를 보러갔지만 나올때는 콘서트장을 나서는 기분...,8,1,0,2014-09-06 9:19,0
1904,젠와이(dneo****),음악좋아하는 분이면 100%좋아할만한 영화,10,1,0,2014-09-06 8:01,관람객
1905,sunshine(shei****),키이라 나이틀리 보러갔다가 나와서는OST를 찾게된다,8,1,0,2014-09-06 6:43,관람객
1906,tmjm****,이런 영화를 만들어주셔서 감사합니다,10,1,0,2014-09-06 6:40,0
1907,JyParis(sind****),개인적으로 생각보다 음악의 비중이 너무 커서 아쉬웠어요.,7,1,0,2014-09-06 4:42,0
1908,kani****,여운을 주는 듯한 느낌이었어요. 마치 한편의 뮤직비디오를 본거 같네요.,9,1,0,2014-09-06 2:43,0
1909,토레쓰레쉬(jhoo****),오랫만에 장말잘본영화입니다 이거보려고 태어나서 처음으로 혼자영화보러가봤네요,10,1,0,2014-09-06 2:30,0
1910,Miya(kmtj****),최근들어 본 영화 중 단연 최고. 작은 콘서트 다녀온 기분. 보고나서도 기분 좋아지게 만드는 영화.,10,1,0,2014-09-06 2:13,0
1911,sunny(risi****),여배우 목소리가 이토록 매력적일 줄이야시간가는줄 모르고 봤다,8,1,0,2014-09-06 1:36,관람객
1912,ehgu****,이건 나만 봐선 안될영화!!! 평점이라도 높여서 더 많은 사람이 보고 힐링했으면좋겠네요.,10,1,0,2014-09-06 1:33,0
1913,닭갈비집(good****),오래도록 회자 될 명작입니다,10,1,0,2014-09-06 0:48,관람객
1914,kj99****,남자 혼자서 보러갔는데 너무 만족스러웠어요.. ost 너무 좋았고~ 스토리도 억지스럽지않고 개성있고~ 연기도 좋고~ ~~,10,1,0,2014-09-05 21:40,0
1915,figh****,한마디로 굿입니다!!!,10,1,0,2014-09-05 21:31,0
1916,leed****,눈과 귀가 즐거운 영화네요.,9,1,0,2014-09-05 21:26,관람객
1917,sy91****,마지막 lost stars 들으면서 울컥했습니다ㅜㅜ마음을 울리는 영화,10,1,0,2014-09-05 21:19,0
1918,코코(pye9****),원래 이런 영화 별로 안좋아하는데 노래며 스토리며 최고다!!,10,1,0,2014-09-05 21:12,0
1919,선영(won6****),너무너무 좋았어요!!!,10,1,0,2014-09-05 21:12,관람객
1920,햐인(sely****),정말... 이영화 꼭 봐야되요!! 음악이 나오기 시작하면서 시작되는 몰입에 스토리도 재미있고!!!,10,1,0,2014-09-05 21:06,0
1921,합격존(jjun****),노래도 듣기 좋고 한번은 꼭 봐야하는 영화?,10,1,0,2014-09-05 21:03,관람객
1922,rksk****,정말 여운이 길게 남을꺼같아요 만족합니다 보길 잘했어요,9,1,0,2014-09-05 20:54,0
1923,kjin****,잔잔하니 좋았습니다.  노래가 넘  좋아요,9,1,0,2014-09-05 20:45,관람객
1924,강뢰(xhfl****),너무재미있네요진짜진짜:),10,1,0,2014-09-05 20:29,관람객
1925,곰탱이(mgb3****),웬지  모르게  가슴이  따뜻해지는  영화였어요   간간히  들려오는  음악도  좋았구요  주인공  여인의  순수한  목소리와  표정이  초가을을  열어주네요  행복했어요~,10,1,0,2014-09-05 19:54,관람객
1926,teen****,영화가 끝난후 잠시동안 나의 일상생활이 무엇었는지 떠오르지않았다.,10,1,0,2014-09-05 19:51,관람객
1927,audw****,재밋어이거 ㅋㅋㅋ 추청추천,9,1,0,2014-09-05 19:48,관람객
1928,난다요(subt****),"평점때문에 기대하고 받는데, 기대엔 미치지 못했다. 존카니의 베스트 작인 '원스'보다 못한 작품이다. 전작에 비해 연출이나 음악은 한층 세련된 스타일로 업그레이드 되었지만, 스토리나 내러티브에 공감할 ...",6,1,0,2014-09-05 19:35,0
1929,만두(kmin****),정말 이렇게 글남기는 경우 없는데 안보면 후회 하실거라 확신해요,10,1,0,2014-09-05 19:22,0
1930,강략학(nrki****),굿굿굿굿노래부터 모두결말은 조금 아쉽지만,10,1,0,2014-09-05 19:11,관람객
1931,놀러오렴(kych****),헤어나오질못하겠어 ㅋㅋㅋ,10,1,0,2014-09-05 18:54,0
1932,윤이(dbsg****),애덤 리바인 목소리 즈으으ㅡ므으으응말 좋다.,10,1,0,2014-09-05 18:53,0
1933,ychk****,올해 본 영화중에서 가장 따뜻한 영화다!! 거기다가 지루하지도 않고 음악이 너무 좋았다,10,1,0,2014-09-05 18:50,0
1934,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ(whr1****),"오랫만에 너무 좋았던 영화, 노래가 귓속을 떠나질않음",10,1,0,2014-09-05 18:44,관람객
1935,olive(oliv****),여운이.길다..춤.안추고는.못베길.음악모음.그루브.그루브.,10,1,0,2014-09-05 18:34,0
1936,ma35****,정말 노래가 와우...감동이다,10,1,0,2014-09-05 18:31,0
1937,토마토(syle****),음악들도정말좋고 결말도 여운이 있어서.. 혼자봐도 좋은 영화라고 생각합니다,10,1,0,2014-09-05 18:10,관람객
1938,wkdi(aldl****),참좋았다. 키이라나이틀리는 예쁜 연예인이 아니라 여배우인 것 같다. 원스에 이은 참 좋은 영화,10,1,0,2014-09-05 18:03,0
1939,이상해씨(sara****),시각적으로나 청각적으로나 모두 예쁜 영화였다,10,1,0,2014-09-05 17:51,0
1940,ttl1****,최고의 영화 여운갑 두번봐도 아깝지 않은 영화,10,1,0,2014-09-05 17:44,0
1941,빼꼼(gpfl****),원스보다도 좋다...오에스티 전곡도...여운이 길게 남는다,10,1,0,2014-09-05 17:35,0
1942,ilbs****,사랑해요 마룬파이브ㅋㅋ,9,1,0,2014-09-05 17:31,관람객
1943,나랭파(fire****),음악을 좋아하시는 분.. 추천합니다.,8,1,0,2014-09-05 16:57,관람객
1944,hy_d****,많은생각ㄱ을해주게하는영화잘봤습니다,10,1,0,2014-09-05 16:45,관람객
1945,소년이고싶은(djas****),영화속 가사들이 뭔가 가슴에 쏙쏙 박히는 그런 영화인것 같아요..,10,1,0,2014-09-05 16:39,관람객
1946,hiss****,"매우재밌었습니다.그렇다할 스토리는 없었지만?음악과 영상미가 넘치는 영화였던듯.?배우들도 좋고 노래도좋고 특히 애덤 리바인이  전혀 어색함이 없이?  직업이 뱅우인 것처럼 하고,본업인 가수의역할도  잘 한거 같다는 느...",9,1,0,2014-09-05 14:47,관람객
1947,fuzz****,이게 원스보다 낫다고?,6,1,0,2014-09-05 13:54,0
1948,찌영이(jiyo****),진짜 여운이 계속남는영화ㅠㅜㅠ 나왓던노래들 무한재생중...  진짜 마룬5 남자가수 캐스팅이 신의 한수인듯..ㅠㅜ마지막에 남주가노래부르고 그레타 자전거타고가는모습에서 소오름..,10,1,0,2014-09-05 13:25,0
1949,모래무지(heer****),마지막 애덤리바인의 lost stars는 최고였다.,10,1,0,2014-09-05 13:12,관람객
1950,dm413(c_ar****),"중간중간 너무 재밌고 사실적이고 세심하다. 음악을 잘 모르는 나지만, 누가 들어도 정말 좋은 음악이 가득했다! 여기 나오는 모든 배우가 좋아질 정도로 연기를 잘해주어서 고맙다. 올해 음악의 영화.",10,1,0,2014-09-05 13:10,0
1951,dbs1****,적극추천이다ㅎㅎ 원래 추천잘 안한디,10,1,0,2014-09-05 11:04,0
1952,elwl****,한번 더볼 예정 . 저번달에보고 이번달에보고 다음달에 또 볼 예정 . 오버일수도있겠지만 지극히 개인적으로 가을 서늘해질때 들을 노래들로 꾸며져있는 영화같고 왠지 울컥하고 벅찬 영화였어요 난 만점 짱짱 주옥같은 노래들...,10,1,0,2014-09-05 0:31,0
1953,snki****,음악이있는 영화. 진정성이 있는 영화 !,10,1,0,2014-09-05 0:06,0
1954,멋찐꼬마(kari****),음악배경스토리여운까지완벽했던영화,10,1,0,2014-09-04 23:51,관람객
1955,ktw1****,노래가 다 주옥같고 스토리도 뭔가 계속 집중하게 됨.,9,1,0,2014-09-04 23:47,0
1956,등긁어줘(kkae****),편안하지만 엄청 행복한 영화,10,1,0,2014-09-04 23:00,0
1957,김규리(kyur****),최근 본 영화 중 최고 좋았다,10,1,0,2014-09-04 22:34,0
1958,히토(reck****),타짜볼시간에 이거봐라 타짜보다 욕할뻔했다. 타짜는 1에서 스톱했어야했어 왜 고를해서 말아먹어,10,1,0,2014-09-04 18:39,0
1959,디또니(wltj****),하 짱이엿다 ㅠ0ㅠㅋㅋ,10,1,0,2014-09-04 18:30,관람객
1960,여유로움(eger****),깔끔하고 뻔하지 않고 감동스러운!,10,1,0,2014-09-04 16:23,관람객
1961,hair****,다 좋다고 하는데 왜 난 지루했지??,7,1,0,2014-09-04 14:35,관람객
1962,오케이(coka****),처음부터 끝까지 잔잔한 느낌..,7,1,0,2014-09-04 12:17,관람객
1963,onsk****,캐스팅이 뭣보다  좋았던 영화네여..,7,1,0,2014-09-04 3:09,관람객
1964,fres****,스타일리쉬한 영화. 재밌게봤어요~음악이 참 좋은영화,10,1,0,2014-09-04 0:47,관람객
1965,자유시장(yiwo****),내용도 좋지만 나오는 노래들이 모두좋네요..,10,1,0,2014-09-04 0:36,0
1966,인간선녀(ahn0****),"평점 잘 안남기는데,  블로그에 후기까지 쓰게 된 영화. 혼자보기 추천. 평소 안좋아하던 배우들이 나오는 영화임에도 행복한 여운이 남았던...",10,1,0,2014-09-04 0:18,0
1967,양갱(ring****),보고나서 마음이 따뜻해지면서도 한켠으론 휑하기도한 복합적 기분을 느끼게 되었네요 이별한 솔로라면 더 그럴듯합니다 너무 좋았어요 노래도 배우도 분위기도 간만에 좋은 영화봤네요,10,1,0,2014-09-04 0:14,0
