,nickname,text,score,like,dislike,time,watch_movie
696,asdtwet(isee****),이렇게 좋은영화에 정성희랑봐서 너무좋았다,10,1,0,2016-05-29 20:44,0
697,Emma(rach****),간간히 웃음 나고 나름 괜찮은 전개였습니다. 딱 킬링타임 용인듯,7,1,0,2016-05-29 7:56,0
698,빈곤토스(dohy****),"정말 재밌었고, 마지막에 노인과 바다 씬만 빼면 최고입니다.",9,1,0,2016-05-29 1:01,0
699,안여돼(demi****),그냥 볼만한 정도. 전작들보다 한참 못하다,7,1,0,2016-05-29 0:42,0
700,날까보냐(wltj****),영화를 보는 내내 주인공의 열정담긴 땀이 덥다고 흘린 내 땀에 섞여 내 죽어가던 열정의 촛불에 떨어져 땀이 휘발유가 되는 것을 느낀다,10,1,0,2016-05-29 0:28,0
701,krke****,"중반부까지는 10점이었는데 결말부분이 너무나 아쉽다. 행복한 슬픔이 느껴진다. 갑자기 영국으로 떠나는 설정이 너무 비현실적이다. 건물을 짓는데, 한층한층 잘 쌓아올리다가 갑자기 몇층을 건너뛰고 꼭대기층을 만들어버린 ...",8,1,0,2016-05-28 22:31,0
702,달빛아침(ghdu****),영화 느낌이 좋아요 색깔있는영화 재미 있었습니다,9,1,0,2016-05-28 12:01,관람객
703,KR(rang****),궁금한영화 ㅋㅋ원스 같으려나,7,1,0,2016-05-28 11:08,0
704,ssofine(karh****),평점을 쓰게하다니 이거 뭐지....너무 좋다 음악듣다가 밤샘....인생영화,10,1,0,2016-05-28 9:44,0
705,양염전(gkdq****),초반엔 어설펐던 노래가 시간이 지나면서 듣기 편해지는 것을 느꼈다. 엉망진창 밴드에서 점차 자신들만의 색을 찾아가는 것 또한 확연히 느껴진다. 유쾌하고 슬프고 사랑스러운 영화. 누구랑 보아도 손색이 없다.,10,1,0,2016-05-28 9:35,0
706,낭창낭창(sooi****),노래가 너무 좋고 목소리도 좋음,10,1,0,2016-05-28 8:38,0
707,wblwbl(juhe****),계속 보고 싶은 영화  나의 인생영화,9,1,0,2016-05-28 7:42,관람객
708,이원묵(dldn****),최고의 힐링 영화 진짜 강추,10,1,0,2016-05-28 2:56,관람객
709,유수정(dbtn****),마음이 몽글몽글 따뜻해지는 영화-!,9,1,0,2016-05-28 1:03,관람객
710,오유정(styi****),은근 꿀잼!!! 두번봐도 후회안할것같은 영화에여~,9,1,0,2016-05-28 1:03,관람객
711,ㅇ_ㅇ(rkdd****),주인공 남자 진짜 잘생겼음 ㅠㅠ,10,1,0,2016-05-28 0:59,0
712,nothing012345(snoo****),우리 작품을 위해서 모든 적당히 하면 안돼,6,1,0,2016-05-27 16:09,0
713,선호성(dlgk****),이 영화를 보고 바로 꿈을 찾아 떠나고 싶어졌다..,10,1,0,2016-05-27 8:34,0
714,보드블락맨(beat****),23日올반조안나꼰대원햐디저트39V 24日원햐치짜대박25日골스1:3오클녹티42.5고래꼬쭈빵구판다싱스트릿김대욱사기여주의번호를따고밴드를결성하게되고남주는점점성장한다축제상상중부모님이춤추고형이여주남친혼내주고행복했다아픔많은형이지...,8,1,0,2016-05-26 23:52,0
715,정다윤(baby****),코너가 상상한 무대를 보고 펑펑 울었다.왜 울었는지는 나도 잘 모르겠다.가슴 속에 있던 무언가가 울컥했던 것 같다.이 영화 너무 사랑스럽고 아프다.,10,1,0,2016-05-26 20:32,0
716,두잇(ehdd****),갠적으로 대사 오글거림 체감온도가 높았고 영화적인 요소가 많아서 비현실적이었다 가장 하이라이트는 동생이 그 조그만 배로 영국에 가겠다는걸 말리지 않았던 형의 모습이었다.,7,1,0,2016-05-26 16:14,0
717,산업(atwl****),인생영화하나건졌다..처음엔 여자때문에밴드만들고노래하는그런내용인줄알았는데 뒤로갈수록 꿈에관한내용으로흘러갔다..ㅜㅜ진짜 노래도하나하나다마음에들고 나한테말하는거같아서눈물이났다...ㅠㅠㅠ이영화를보고느끼는게많다,10,1,0,2016-05-25 22:52,0
718,kkul****,개인적으로 비긴어게인보다 더 재미있게 봤어요 개그코드도 잘 맞아서 내내 빵빵 터졌고 러닝타임 내내 집중해서 봤어요~ 내 인생 영화가 될 것 같은 느낌 ㅋㅋ 우울할 때마다 보고 싶을 것 같아요,10,1,0,2016-05-25 22:33,0
719,구티(dbla****),이 영화를 모든 형제들에게 바칩니다.,10,1,0,2016-05-25 22:24,0
720,duat****,"재밌고,  신나고,, 사춘기 아이들 마음도 읽을수 있고 .. 자녀와함께보기  강추",9,1,0,2016-05-25 13:23,0
721,purejh(aldl****),보는 내내 너무 행복했어요,9,1,0,2016-05-25 11:34,0
722,웃음의여왕(clik****),영화 초반에는 조금 어설펐는데  갈수록 매력이 터지는 주인공들..코너도 노래못하듯 하더니 갈수록 잘하고~ 연기였나봐요^^ 노래 너무 좋아요~ 특히 to find you !!!,9,1,0,2016-05-25 9:36,0
723,러스터(real****),내 삶을 지옥으로 끌어내리지 못해 안달난 모든 것들 때문에라도 삶은 벅차다. 그들이 가진 '삶'의 주도권을 drive it like you stole it. 그 키를 빼앗겨 다시 억눌리기 전에 주저하지...,9,1,0,2016-05-25 7:51,0
724,snoopy(jwe0****),난 남잔데 마크맥케나 왜캐좋냐...,10,1,0,2016-05-25 4:50,0
725,에스티김(stor****),이 영화를 본후 가끔식 내게 찾아오던 열정이란 놈이 또 생각났다,9,1,0,2016-05-24 23:27,0
726,박하늘(bsky****),볼때는 흐뭇하고 보고나서는 귀여운 여운이 남는 영화에요 저도 저런시절이 있었나 싶기도 하고 주인공들이 부러웠어요 여러가지로,9,1,0,2016-05-24 20:22,0
727,95st****,절대로 적당히 해서는 안된다..인생영화,10,1,0,2016-05-24 19:41,0
728,알맹이(eage****),볼만은 했어용...이 영화가 15세인 이유는 야하지도 않고 폭력적이지도 않은데 담배를 무진장 많이 펴서 그런것같아요 ㅎㅎ,7,1,0,2016-05-24 16:44,0
729,Julie(miso****),괜찮은 영화였습니다~~,9,1,0,2016-05-24 16:14,관람객
730,허장미(hjm2****),재밌어요ㅠㅠㅠ잘봤습니다후회없어요,10,1,0,2016-05-24 15:49,관람객
731,BodyCreativeDirector(kaz1****),나아갈 방향을 잃고 방황할 때 이영화를 사장님을 통해서 보게 되었는데 내가 나아갈 방향을 명확히 할 수 있게 도움을 준 영화다,10,1,0,2016-05-24 13:11,관람객
732,나는빠리의땍시운전사(kids****),좋은영화이다많은사람들이봤으면좋겠다,10,1,0,2016-05-24 12:36,관람객
733,류주흥(wnel****),코너의 상상씬과 형이 자신도 삶에 열정이 있었다고 하는 장면에서 울컥했다.정말 최고의 영화였다,10,1,0,2016-05-24 0:58,0
734,쌤통이(sbbi****),이 감독의 영화는 최소 평타 이상은 친다,9,1,0,2016-05-24 0:50,0
735,seok(just****),음악으로 현실을 극복해가는 성장 드라마,10,1,0,2016-05-24 0:05,관람객
736,shower(jdy8****),사랑스럽고 귀여운 영화,10,1,0,2016-05-23 23:55,관람객
737,고시생(kofk****),부담없이 볼수있는 잔잔한음악영화!,10,1,0,2016-05-23 23:35,관람객
738,박준범(pjb1****),앙기모오띠합니다.ㅎ,10,1,0,2016-05-23 23:06,관람객
739,consin(ssja****),저에겐 너무 슬픈 감성을 채워준 영화였습니다. 좋은 영화입니다.,9,1,0,2016-05-23 23:04,관람객
740,m0no(olmo****),너무 많이 많이 많이 좋아요,10,1,0,2016-05-23 20:59,0
